trial,status,mode,task_id,task_index,task_title,score,checklist_quality,source_evidence_recall,domain_rule_recall,evidence_recall,continuity_recall,memory_recall,memory_precision,memory_usage_rate,memory_tokens_used,continuity_per_memory_token,irrelevant_memory_used,selected_memory_concepts_count,used_selected_memory_concepts_count,token_efficiency,latency_efficiency,contradiction_penalty,checklist_hit_count,checklist_total,source_evidence_hit_count,source_evidence_total,domain_rule_hit_count,domain_rule_total,evidence_hit_count,evidence_total,continuity_hit_count,continuity_total,contradiction_hit_count,prompt_tokens,latency_seconds,memory_items_used,retrieved_sources,memory_task_ids_used,selected_memory_ids,error
1,ok,cag_scoped,T04,4,Set privacy and auth boundaries,33.08507248624166,33.33333333333333,0.0,0.0,0.0,50.0,100.0,50.0,56.25,151,0.6622516556291391,0,16,9,87.84444444444445,87.32947084638806,0,2,6,0,3,0,3,0,6,4,8,0,547,11.403476238250732,3,"['06_testing', '01_product_principles', '03_local_data']","['T03', 'T02', 'T01']","['M01_00003', 'M01_00002', 'M01_00001']",
1,ok,cag_oracle_memory,T04,4,Set privacy and auth boundaries,61.61830635399289,50.0,33.33333333333333,33.33333333333333,33.33333333333333,87.5,100.0,50.0,75.0,151,0.6622516556291391,0,16,12,87.84444444444445,73.98619095484416,0,3,6,1,3,1,3,2,6,7,8,0,547,23.41242814064026,3,"['06_testing', '01_product_principles', '03_local_data']","['T03', 'T02', 'T01']","['M01_00003', 'M01_00002', 'M01_00001']",
1,ok,cag,T05,5,Build assessment rubric,39.96770169562385,28.57142857142857,0.0,0.0,0.0,71.42857142857143,100.0,36.84210526315789,68.42105263157895,189,0.5291005291005291,0,19,13,86.64444444444445,81.55429654651218,0,2,7,0,4,0,4,0,8,5,7,0,601,16.601133108139038,4,"['01_product_principles', '06_testing', '03_local_data']","['T04', 'T01', 'T03', 'T02']","['M01_00004', 'M01_00001', 'M01_00003', 'M01_00002']",
1,ok,cag_scoped,T05,5,Build assessment rubric,29.40953684248243,14.285714285714285,0.0,0.0,0.0,57.14285714285714,100.0,36.84210526315789,73.68421052631578,189,0.5291005291005291,0,19,14,86.64444444444445,82.88066837522719,0,1,7,0,4,0,4,0,8,4,7,0,601,15.407398462295532,4,"['01_product_principles', '06_testing', '03_local_data']","['T04', 'T03', 'T02', 'T01']","['M01_00004', 'M01_00003', 'M01_00002', 'M01_00001']",
1,ok,cag_oracle_memory,T05,5,Build assessment rubric,29.392216779103354,14.285714285714285,0.0,0.0,0.0,57.14285714285714,100.0,36.84210526315789,57.89473684210527,189,0.5291005291005291,0,19,11,86.64444444444445,81.14866203731961,0,1,7,0,4,0,4,0,8,4,7,0,601,16.966204166412354,4,"['01_product_principles', '06_testing', '03_local_data']","['T04', 'T03', 'T02', 'T01']","['M01_00004', 'M01_00003', 'M01_00002', 'M01_00001']",
1,ok,cag,T06,6,Generate training plans,66.20644572032856,57.14285714285714,100.0,33.33333333333333,66.66666666666666,72.72727272727273,100.0,45.83333333333333,58.333333333333336,228,0.43859649122807015,0,24,14,85.02222222222223,83.67429786258273,0,4,7,1,1,1,3,2,4,8,11,0,674,14.693131923675537,5,"['02_behavior_science', '07_content', '01_product_principles']","['T05', 'T01', 'T04', 'T02', 'T03']","['M01_00005', 'M01_00001', 'M01_00004', 'M01_00002', 'M01_00003']",
1,ok,cag_scoped,T06,6,Generate training plans,62.44175722369074,57.14285714285714,100.0,66.66666666666666,83.33333333333333,90.9090909090909,100.0,45.83333333333333,75.0,228,0.43859649122807015,0,24,18,85.02222222222223,79.93272092607286,15.0,4,7,1,1,2,3,3,4,10,11,1,674,18.060551166534424,5,"['02_behavior_science', '07_content', '01_product_principles']","['T05', 'T04', 'T03', 'T02', 'T01']","['M01_00005', 'M01_00004', 'M01_00003', 'M01_00002', 'M01_00001']",
1,ok,cag_oracle_memory,T06,6,Generate training plans,87.2199753038178,85.71428571428571,100.0,66.66666666666666,83.33333333333333,90.9090909090909,100.0,45.83333333333333,79.16666666666666,228,0.43859649122807015,0,24,19,85.02222222222223,86.32595751020644,0,6,7,1,1,2,3,3,4,10,11,0,674,12.306638240814209,5,"['02_behavior_science', '07_content', '01_product_principles']","['T05', 'T04', 'T03', 'T02', 'T01']","['M01_00005', 'M01_00004', 'M01_00003', 'M01_00002', 'M01_00001']",
1,ok,cag,T07,7,Add session execution states,88.13766206873306,87.5,100.0,100.0,100.0,81.81818181818183,100.0,36.666666666666664,66.66666666666666,275,0.36363636363636365,0,30,20,84.46666666666667,81.57226747936673,0,7,8,6,6,6,6,12,12,9,11,0,699,16.584959268569946,6,"['04_session_workflows', '07_content', '01_product_principles']","['T06', 'T01', 'T04', 'T03', 'T02', 'T05']","['M01_00006', 'M01_00001', 'M01_00004', 'M01_00003', 'M01_00002', 'M01_00005']",
1,ok,cag_scoped,T07,7,Add session execution states,92.33081041012389,100.0,100.0,100.0,100.0,81.81818181818183,100.0,40.74074074074074,48.148148148148145,219,0.45662100456621,0,27,13,85.71111111111111,74.64265717400444,0,8,8,6,6,6,6,12,12,9,11,0,643,22.821608543395996,5,"['04_session_workflows', '07_content', '01_product_principles']","['T06', 'T04', 'T03', 'T05', 'T02']","['M01_00006', 'M01_00004', 'M01_00003', 'M01_00005', 'M01_00002']",
1,ok,cag_oracle_memory,T07,7,Add session execution states,88.76052191068669,100.0,100.0,100.0,100.0,72.72727272727273,100.0,40.74074074074074,48.148148148148145,219,0.45662100456621,0,27,13,85.71111111111111,81.25017086664835,0,8,8,6,6,6,6,12,12,8,11,0,643,16.87484622001648,5,"['04_session_workflows', '07_content', '01_product_principles']","['T06', 'T04', 'T03', 'T05', 'T02']","['M01_00006', 'M01_00004', 'M01_00003', 'M01_00005', 'M01_00002']",
1,ok,cag,T08,8,Track rewards and recovery,24.437491236217436,33.33333333333333,0.0,0.0,0.0,28.57142857142857,100.0,38.88888888888889,25.0,316,0.31645569620253167,0,36,9,83.51111111111112,84.04753632015652,0,2,6,0,4,0,4,0,8,4,14,0,742,14.35721731185913,7,"['04_session_workflows', '07_content', '01_product_principles']","['T07', 'T01', 'T04', 'T06', 'T02', 'T03', 'T05']","['M01_00007', 'M01_00001', 'M01_00004', 'M01_00006', 'M01_00002', 'M01_00003', 'M01_00005']",
1,ok,cag_scoped,T08,8,Track rewards and recovery,44.92482791216411,66.66666666666666,50.0,50.0,50.0,21.428571428571427,100.0,50.0,21.428571428571427,222,0.45045045045045046,0,28,6,85.6,83.07326740688748,0,4,6,2,4,2,4,4,8,3,14,0,648,15.23405933380127,5,"['04_session_workflows', '07_content', '01_product_principles']","['T07', 'T06', 'T04', 'T03', 'T02']","['M01_00007', 'M01_00006', 'M01_00004', 'M01_00003', 'M01_00002']",
1,ok,cag_oracle_memory,T08,8,Track rewards and recovery,21.61487018271855,33.33333333333333,0.0,0.0,0.0,21.428571428571427,100.0,50.0,17.857142857142858,222,0.45045045045045046,0,28,5,85.6,85.41082779566447,0,2,6,0,4,0,4,0,8,3,14,0,648,13.130254983901978,5,"['04_session_workflows', '07_content', '01_product_principles']","['T07', 'T06', 'T04', 'T03', 'T02']","['M01_00007', 'M01_00006', 'M01_00004', 'M01_00003', 'M01_00002']",
1,ok,cag,T09,9,Create reminder policy,37.58978637091318,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,41.66666666666667,100.0,30.76923076923077,17.94871794871795,362,0.27624309392265195,0,39,7,83.08888888888889,75.88974820242987,0,2,6,1,3,1,3,2,6,5,12,0,761,21.69922661781311,8,"['01_product_principles', '06_testing', '03_local_data']","['T04', 'T01', 'T03', 'T02', 'T08', 'T07', 'T06', 'T05']","['M01_00004', 'M01_00001', 'M01_00003', 'M01_00002', 'M01_00008', 'M01_00007', 'M01_00006', 'M01_00005']",
1,ok,cag_scoped,T09,9,Create reminder policy,45.36278255812327,16.666666666666664,33.33333333333333,33.33333333333333,33.33333333333333,75.0,100.0,41.37931034482759,65.51724137931035,212,0.4716981132075472,0,29,19,86.42222222222222,83.18936692343819,0,1,6,1,3,1,3,2,6,9,12,0,611,15.12956976890564,5,"['01_product_principles', '06_testing', '03_local_data']","['T04', 'T06', 'T02', 'T08', 'T07']","['M01_00004', 'M01_00006', 'M01_00002', 'M01_00008', 'M01_00007']",
1,ok,cag_oracle_memory,T09,9,Create reminder policy,42.01233223311106,16.666666666666664,33.33333333333333,33.33333333333333,33.33333333333333,66.66666666666666,100.0,41.37931034482759,65.51724137931035,212,0.4716981132075472,0,29,19,86.42222222222222,81.47766775555081,0,1,6,1,3,1,3,2,6,8,12,0,611,16.670099020004272,5,"['01_product_principles', '06_testing', '03_local_data']","['T04', 'T06', 'T02', 'T08', 'T07']","['M01_00004', 'M01_00006', 'M01_00002', 'M01_00008', 'M01_00007']",
1,ok,cag,T10,10,Build progress snapshots,32.94009169557359,33.33333333333333,0.0,0.0,0.0,50.0,100.0,34.146341463414636,29.268292682926827,406,0.24630541871921183,0,41,12,81.75555555555556,78.92028066847058,0,2,6,0,3,0,3,0,6,7,14,0,821,18.971747398376465,9,"['04_session_workflows', '07_content', '01_product_principles']","['T09', 'T08', 'T07', 'T01', 'T04', 'T02', 'T05', 'T03', 'T06']","['M01_00009', 'M01_00008', 'M01_00007', 'M01_00001', 'M01_00004', 'M01_00002', 'M01_00005', 'M01_00003', 'M01_00006']",
1,ok,cag_scoped,T10,10,Build progress snapshots,32.99690156385633,33.33333333333333,0.0,0.0,0.0,50.0,92.85714285714286,48.148148148148145,40.74074074074074,216,0.42989417989417994,0,27,11,85.97777777777777,80.37904527452258,0,2,6,0,3,0,3,0,6,7,14,0,631,17.658859252929688,5,"['04_session_workflows', '07_content', '01_product_principles']","['T07', 'T09', 'T08', 'T04', 'T06']","['M01_00007', 'M01_00009', 'M01_00008', 'M01_00004', 'M01_00006']",
1,ok,cag_oracle_memory,T10,10,Build progress snapshots,46.12114186992343,50.0,66.66666666666666,66.66666666666666,66.66666666666666,28.57142857142857,92.85714285714286,48.148148148148145,29.629629629629626,216,0.42989417989417994,0,27,8,85.97777777777777,83.27926635742188,0,3,6,2,3,2,3,4,6,4,14,0,631,15.048660278320312,5,"['04_session_workflows', '07_content', '01_product_principles']","['T07', 'T09', 'T08', 'T04', 'T06']","['M01_00007', 'M01_00009', 'M01_00008', 'M01_00004', 'M01_00006']",
1,ok,cag,T11,11,Support multiple dogs,82.50430956893497,50.0,100.0,100.0,100.0,100.0,100.0,28.57142857142857,90.47619047619048,455,0.21978021978021978,0,42,38,80.77777777777779,69.65317911571927,0,3,6,3,3,3,3,6,6,12,12,0,865,27.31213879585266,10,"['01_product_principles', '06_testing', '04_session_workflows']","['T10', 'T01', 'T09', 'T04', 'T08', 'T02', 'T07', 'T03', 'T05', 'T06']","['M01_00010', 'M01_00001', 'M01_00009', 'M01_00004', 'M01_00008', 'M01_00002', 'M01_00007', 'M01_00003', 'M01_00005', 'M01_00006']",
1,ok,cag_scoped,T11,11,Support multiple dogs,76.00533205943638,50.0,100.0,100.0,100.0,83.33333333333334,91.66666666666666,47.82608695652174,82.6086956521739,227,0.40381791483113066,0,23,19,85.84444444444445,81.35542816585965,0,3,6,3,3,3,3,6,6,10,12,0,637,16.78011465072632,5,"['01_product_principles', '06_testing', '04_session_workflows']","['T10', 'T04', 'T03', 'T02', 'T09']","['M01_00010', 'M01_00004', 'M01_00003', 'M01_00002', 'M01_00009']",
1,ok,cag_oracle_memory,T11,11,Support multiple dogs,76.00784907086691,50.0,100.0,100.0,100.0,83.33333333333334,91.66666666666666,47.82608695652174,82.6086956521739,227,0.40381791483113066,0,23,19,85.84444444444445,81.60712930891249,0,3,6,3,3,3,3,6,6,10,12,0,637,16.55358362197876,5,"['01_product_principles', '06_testing', '04_session_workflows']","['T10', 'T04', 'T03', 'T02', 'T09']","['M01_00010', 'M01_00004', 'M01_00003', 'M01_00002', 'M01_00009']",
1,ok,cag,T12,12,Add safety boundaries,37.92498442766401,33.33333333333333,0.0,0.0,0.0,62.5,100.0,35.55555555555556,51.11111111111111,492,0.2032520325203252,0,45,23,79.62222222222222,79.54288721084595,0,2,6,0,4,0,4,0,8,10,16,0,917,18.411401510238647,11,"['02_behavior_science', '01_product_principles', '06_testing']","['T10', 'T01', 'T06', 'T08', 'T11', 'T09', 'T04', 'T07', 'T05', 'T02', 'T03']","['M01_00010', 'M01_00001', 'M01_00006', 'M01_00008', 'M01_00011', 'M01_00009', 'M01_00004', 'M01_00007', 'M01_00005', 'M01_00002', 'M01_00003']",
1,ok,cag_scoped,T12,12,Add safety boundaries,35.5075623811086,33.33333333333333,0.0,0.0,0.0,56.25,100.0,53.333333333333336,53.333333333333336,209,0.4784688995215311,0,30,16,85.91111111111111,81.51179366641574,0,2,6,0,4,0,4,0,8,9,16,0,634,16.63938570022583,5,"['02_behavior_science', '01_product_principles', '06_testing']","['T10', 'T06', 'T05', 'T04', 'T11']","['M01_00010', 'M01_00006', 'M01_00005', 'M01_00004', 'M01_00011']",
1,ok,cag_oracle_memory,T12,12,Add safety boundaries,35.50713600126902,33.33333333333333,0.0,0.0,0.0,56.25,100.0,53.333333333333336,46.666666666666664,209,0.4784688995215311,0,30,14,85.91111111111111,81.46915568245781,0,2,6,0,4,0,4,0,8,9,16,0,634,16.677759885787964,5,"['02_behavior_science', '01_product_principles', '06_testing']","['T10', 'T06', 'T05', 'T04', 'T11']","['M01_00010', 'M01_00006', 'M01_00005', 'M01_00004', 'M01_00011']",
1,ok,cag,T13,13,Generate training content,67.06385296177707,66.66666666666666,100.0,100.0,100.0,47.05882352941176,100.0,35.41666666666667,35.41666666666667,543,0.1841620626151013,0,48,17,78.17777777777778,79.18791055679321,0,4,6,3,3,3,3,6,6,8,17,0,982,18.73088049888611,12,"['07_content', '01_product_principles', '02_behavior_science']","['T10', 'T01', 'T06', 'T12', 'T09', 'T11', 'T04', 'T07', 'T03', 'T02', 'T08', 'T05']","['M01_00010', 'M01_00001', 'M01_00006', 'M01_00012', 'M01_00009', 'M01_00011', 'M01_00004', 'M01_00007', 'M01_00003', 'M01_00002', 'M01_00008', 'M01_00005']",
1,ok,cag_scoped,T13,13,Generate training content,74.61534697776369,50.0,66.66666666666666,66.66666666666666,66.66666666666666,100.0,100.0,60.71428571428571,100.0,221,0.45248868778280543,0,28,28,85.31111111111112,76.22358666525948,0,3,6,2,3,2,3,4,6,17,17,0,661,21.39877200126648,5,"['07_content', '01_product_principles', '02_behavior_science']","['T06', 'T10', 'T12', 'T04', 'T11']","['M01_00006', 'M01_00010', 'M01_00012', 'M01_00004', 'M01_00011']",
1,ok,cag_oracle_memory,T13,13,Generate training content,51.61535605948579,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,76.47058823529412,100.0,60.71428571428571,71.42857142857143,221,0.45248868778280543,0,28,20,85.31111111111112,84.06763209236992,0,2,6,1,3,1,3,2,6,13,17,0,661,14.339131116867065,5,"['07_content', '01_product_principles', '02_behavior_science']","['T06', 'T10', 'T12', 'T04', 'T11']","['M01_00006', 'M01_00010', 'M01_00012', 'M01_00004', 'M01_00011']",
1,ok,cag,T14,14,Add portable import export,62.44724409779692,50.0,75.0,75.0,75.0,64.70588235294117,100.0,33.33333333333333,64.70588235294117,598,0.16722408026755853,0,51,33,77.88888888888889,78.60022677315605,0,3,6,3,4,3,4,6,8,11,17,0,995,19.259795904159546,13,"['06_testing', '03_local_data', '01_product_principles']","['T04', 'T10', 'T01', 'T03', 'T11', 'T09', 'T13', 'T07', 'T02', 'T08', 'T05', 'T06', 'T12']","['M01_00004', 'M01_00010', 'M01_00001', 'M01_00003', 'M01_00011', 'M01_00009', 'M01_00013', 'M01_00007', 'M01_00002', 'M01_00008', 'M01_00005', 'M01_00006', 'M01_00012']",
1,ok,cag_scoped,T14,14,Add portable import export,69.52223421698302,66.66666666666666,100.0,100.0,100.0,52.94117647058824,82.35294117647058,56.00000000000001,60.0,224,0.3676470588235294,0,25,15,86.22222222222223,81.68747398588391,0,4,6,4,4,4,4,8,8,9,17,0,620,16.481273412704468,5,"['06_testing', '03_local_data', '01_product_principles']","['T04', 'T10', 'T03', 'T11', 'T09']","['M01_00004', 'M01_00010', 'M01_00003', 'M01_00011', 'M01_00009']",
1,ok,cag_oracle_memory,T14,14,Add portable import export,47.162271083694655,50.0,50.0,50.0,50.0,41.17647058823529,82.35294117647058,56.00000000000001,56.00000000000001,224,0.3676470588235294,0,25,14,86.22222222222223,82.94606261783176,0,3,6,2,4,2,4,4,8,7,17,0,620,15.348543643951416,5,"['06_testing', '03_local_data', '01_product_principles']","['T04', 'T10', 'T03', 'T11', 'T09']","['M01_00004', 'M01_00010', 'M01_00003', 'M01_00011', 'M01_00009']",
1,ok,cag,T15,15,Define mobile UX routes,55.233286864218364,37.5,33.33333333333333,33.33333333333333,33.33333333333333,82.35294117647058,100.0,32.075471698113205,58.490566037735846,652,0.15337423312883436,0,53,31,76.2,78.01103936301337,0,3,8,1,3,1,3,2,6,14,17,0,1071,19.790064573287964,14,"['01_product_principles', '07_content', '05_safety']","['T01', 'T10', 'T14', 'T04', 'T02', 'T07', 'T11', 'T09', 'T05', 'T13', 'T08', 'T06', 'T03', 'T12']","['M01_00001', 'M01_00010', 'M01_00014', 'M01_00004', 'M01_00002', 'M01_00007', 'M01_00011', 'M01_00009', 'M01_00005', 'M01_00013', 'M01_00008', 'M01_00006', 'M01_00003', 'M01_00012']",
1,ok,cag_scoped,T15,15,Define mobile UX routes,54.89077467046376,37.5,100.0,100.0,100.0,41.17647058823529,76.47058823529412,44.827586206896555,48.275862068965516,242,0.3159941662615459,0,29,14,85.31111111111112,81.70753240585327,0,3,8,3,3,3,3,6,6,7,17,0,661,16.463220834732056,5,"['01_product_principles', '07_content', '05_safety']","['T10', 'T05', 'T01', 'T14', 'T09']","['M01_00010', 'M01_00005', 'M01_00001', 'M01_00014', 'M01_00009']",
1,ok,cag_oracle_memory,T15,15,Define mobile UX routes,41.17036938044605,37.5,33.33333333333333,33.33333333333333,33.33333333333333,47.05882352941176,76.47058823529412,44.827586206896555,34.48275862068966,242,0.3159941662615459,0,29,10,85.31111111111112,74.37288575702243,0,3,8,1,3,1,3,2,6,8,17,0,661,23.06440281867981,5,"['01_product_principles', '07_content', '05_safety']","['T10', 'T05', 'T01', 'T14', 'T09']","['M01_00010', 'M01_00005', 'M01_00001', 'M01_00014', 'M01_00009']",
1,ok,cag,T16,16,Handle complex edge cases,64.99342284617347,66.66666666666666,100.0,50.0,75.0,57.14285714285714,100.0,36.206896551724135,53.44827586206896,694,0.1440922190201729,0,58,31,75.35555555555555,71.60577668084038,0,4,6,2,2,1,2,3,4,12,21,0,1109,25.554800987243652,15,"['02_behavior_science', '06_testing', '05_safety']","['T10', 'T11', 'T14', 'T12', 'T15', 'T01', 'T09', 'T13', 'T04', 'T08', 'T02', 'T07', 'T05', 'T03', 'T06']","['M01_00010', 'M01_00011', 'M01_00014', 'M01_00012', 'M01_00015', 'M01_00001', 'M01_00009', 'M01_00013', 'M01_00004', 'M01_00008', 'M01_00002', 'M01_00007', 'M01_00005', 'M01_00003', 'M01_00006']",
1,ok,cag_scoped,T16,16,Handle complex edge cases,68.93221228628312,83.33333333333334,100.0,50.0,75.0,52.38095238095239,71.42857142857143,53.57142857142857,60.71428571428571,229,0.3119151590767311,0,28,17,85.6888888888889,78.96091116799249,0,5,6,2,2,1,2,3,4,11,21,0,644,18.935179948806763,5,"['02_behavior_science', '06_testing', '05_safety']","['T10', 'T12', 'T11', 'T14', 'T05']","['M01_00010', 'M01_00012', 'M01_00011', 'M01_00014', 'M01_00005']",
1,ok,cag_oracle_memory,T16,16,Handle complex edge cases,82.5700840667543,83.33333333333334,100.0,100.0,100.0,71.42857142857143,71.42857142857143,53.57142857142857,67.85714285714286,229,0.3119151590767311,0,28,19,85.6888888888889,80.8433273103502,0,5,6,2,2,2,2,4,4,15,21,0,644,17.241005420684814,5,"['02_behavior_science', '06_testing', '05_safety']","['T10', 'T12', 'T11', 'T14', 'T05']","['M01_00010', 'M01_00012', 'M01_00011', 'M01_00014', 'M01_00005']",
1,ok,cag,T17,17,Create testing strategy,62.010663297017416,33.33333333333333,75.0,75.0,75.0,77.77777777777779,100.0,30.508474576271187,50.847457627118644,749,0.13351134846461948,0,59,30,76.62222222222222,79.99966303507486,0,2,6,3,4,3,4,6,8,14,18,0,1052,18.000303268432617,16,"['06_testing', '07_content']","['T14', 'T10', 'T16', 'T15', 'T01', 'T13', 'T04', 'T11', 'T09', 'T07', 'T12', 'T02', 'T08', 'T05', 'T03', 'T06']","['M01_00014', 'M01_00010', 'M01_00016', 'M01_00015', 'M01_00001', 'M01_00013', 'M01_00004', 'M01_00011', 'M01_00009', 'M01_00007', 'M01_00012', 'M01_00002', 'M01_00008', 'M01_00005', 'M01_00003', 'M01_00006']",
1,ok,cag_scoped,T17,17,Create testing strategy,80.68003113979763,83.33333333333334,100.0,100.0,100.0,66.66666666666666,88.88888888888889,51.61290322580645,70.96774193548387,251,0.35413899955732625,0,31,22,87.68888888888888,80.31422509087457,0,5,6,4,4,4,4,8,8,12,18,0,554,17.71719741821289,5,"['06_testing', '07_content']","['T16', 'T14', 'T10', 'T04', 'T13']","['M01_00016', 'M01_00014', 'M01_00010', 'M01_00004', 'M01_00013']",
1,ok,cag_oracle_memory,T17,17,Create testing strategy,71.58875226359896,50.0,100.0,100.0,100.0,72.22222222222221,88.88888888888889,51.61290322580645,70.96774193548387,251,0.35413899955732625,0,31,22,87.68888888888888,82.29744858211942,0,3,6,4,4,4,4,8,8,13,18,0,554,15.93229627609253,5,"['06_testing', '07_content']","['T16', 'T14', 'T10', 'T04', 'T13']","['M01_00016', 'M01_00014', 'M01_00010', 'M01_00004', 'M01_00013']",
1,ok,cag,T18,18,Define foraging source policy,29.417873836286137,50.0,0.0,0.0,0.0,27.27272727272727,100.0,36.666666666666664,23.333333333333332,806,0.12406947890818859,0,60,14,72.22222222222221,78.65607049730089,0,3,6,0,3,0,1,0,4,6,22,0,1250,19.2095365524292,17,"['07_content', '01_product_principles', '02_behavior_science']","['T17', 'T13', 'T10', 'T01', 'T16', 'T14', 'T15', 'T04', 'T11', 'T09', 'T07', 'T06', 'T12', 'T02', 'T08', 'T05', 'T03']","['M01_00017', 'M01_00013', 'M01_00010', 'M01_00001', 'M01_00016', 'M01_00014', 'M01_00015', 'M01_00004', 'M01_00011', 'M01_00009', 'M01_00007', 'M01_00006', 'M01_00012', 'M01_00002', 'M01_00008', 'M01_00005', 'M01_00003']",
1,ok,cag_scoped,T18,18,Define foraging source policy,18.462855355782942,33.33333333333333,0.0,0.0,0.0,13.636363636363635,72.72727272727273,53.333333333333336,20.0,260,0.27972027972027974,0,30,6,84.35555555555555,83.1421012348599,0,2,6,0,3,0,1,0,4,3,22,0,704,15.172108888626099,5,"['07_content', '01_product_principles', '02_behavior_science']","['T16', 'T13', 'T10', 'T06', 'T14']","['M01_00016', 'M01_00013', 'M01_00010', 'M01_00006', 'M01_00014']",
1,ok,cag_oracle_memory,T18,18,Define foraging source policy,25.972212751340383,50.0,0.0,0.0,0.0,18.181818181818183,72.72727272727273,53.333333333333336,23.333333333333332,260,0.27972027972027974,0,30,7,84.35555555555555,85.59299230575562,0,3,6,0,3,0,1,0,4,4,22,0,704,12.966306924819946,5,"['07_content', '01_product_principles', '02_behavior_science']","['T16', 'T13', 'T10', 'T06', 'T14']","['M01_00016', 'M01_00013', 'M01_00010', 'M01_00006', 'M01_00014']",
