mode,task_index,score,score,checklist_quality,checklist_quality,source_evidence_recall,source_evidence_recall,domain_rule_recall,domain_rule_recall,evidence_recall,evidence_recall,continuity_recall,continuity_recall,token_efficiency,token_efficiency,latency_efficiency,latency_efficiency,memory_recall,memory_recall,memory_precision,memory_precision,memory_usage_rate,memory_usage_rate,continuity_per_memory_token,continuity_per_memory_token,contradiction_penalty,contradiction_penalty,prompt_tokens,prompt_tokens,latency_seconds,latency_seconds
cag,10,47.54247920055491,20.60639615337823,44.444444444444436,19.245008972987524,33.333333333333336,57.735026918962575,33.333333333333336,57.735026918962575,33.333333333333336,57.735026918962575,57.142857142857146,7.142857142857145,81.75555555555556,0.0,75.66696767453794,0.7812488933865271,100.0,0.0,34.14634146341464,0.0,38.21138211382114,1.4081713882673792,0.246305418719211,0.0,0.0,0.0,821.0,0.0,21.89972909291585,0.7031240040478786
cag,11,69.90682350476582,2.8701733287077373,38.888888888888886,9.622504486493765,100.0,0.0,100.0,0.0,100.0,0.0,77.77777777777779,4.811252243246888,80.77777777777779,0.0,76.57123936547173,3.33698943561492,100.0,0.0,28.57142857142857,0.0,63.492063492063494,7.653691080153136,0.219780219780219,0.0,0.0,0.0,865.0,0.0,21.08588457107544,3.00329049205343
cag,12,35.406657967673404,2.5273117338914046,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25,6.25,79.62222222222222,0.0,77.71024121178522,2.873233427349551,100.0,0.0,35.55555555555556,0.0,49.629629629629626,6.789001029564207,0.203252032520325,0.0,0.0,0.0,917.0,0.0,20.06078290939331,2.5859100846146017
cag,13,79.3295656429885,5.717701386562031,88.88888888888887,19.24500897298753,100.0,0.0,100.0,0.0,100.0,0.0,58.8235294117647,10.188534162169866,78.17777777777778,0.0,79.61538782826176,0.5688684946011586,100.0,0.0,35.41666666666667,0.0,46.52777777777777,8.41969142568204,0.184162062615101,0.0,0.0,0.0,982.0,0.0,18.34615095456441,0.5119816451410422
cag,14,61.18554548024613,8.12086106703901,55.55555555555555,9.622504486493757,75.0,0.0,75.0,0.0,75.0,0.0,56.86274509803922,12.245094114506667,77.88888888888889,0.0,77.26696632526539,1.4088373513554995,100.0,0.0,33.33333333333333,0.0,56.209150326797385,7.4234096023532965,0.167224080267558,0.0,0.0,0.0,995.0,0.0,20.45973030726115,1.267953616219945
cag,15,50.52402764324114,4.709384079090059,37.5,0.0,33.33333333333333,0.0,33.33333333333333,0.0,33.33333333333333,0.0,70.58823529411764,11.764705882352937,76.2,0.0,77.67335255940755,0.6214890997576894,100.0,0.0,32.075471698113205,0.0,56.60377358490566,16.9811320754717,0.153374233128834,0.0,0.0,0.0,1071.0,0.0,20.093982696533203,0.5593401897819226
cag,16,73.30250847350732,8.756898712713106,77.77777777777779,9.622504486493773,100.0,0.0,66.66666666666667,28.867513459481287,83.33333333333333,14.433756729740647,63.492063492063494,7.273929674533082,75.35555555555555,0.0,70.76830766819143,6.01171504185812,100.0,0.0,36.206896551724135,0.0,54.59770114942529,6.527480857241697,0.144092219020172,0.0,5.0,8.660254037844387,1109.0,0.0,26.308523098627727,5.410543537672302
cag,17,65.02691659708377,13.259248827624326,61.11111111111111,34.69443332443554,91.66666666666667,14.433756729740644,91.66666666666667,14.433756729740644,91.66666666666667,14.433756729740644,51.851851851851855,8.486251286955264,76.62222222222222,0.0,74.21758563430221,9.188454998977237,100.0,0.0,30.508474576271187,0.0,43.50282485875706,0.9785597782875007,0.133511348464619,0.0,0.0,0.0,1052.0,0.0,23.20417292912801,8.26960949907951
cag,18,29.21493113771432,8.180259474255813,27.777777777777775,19.245008972987527,11.111111111111109,19.245008972987524,0.0,0.0,5.5555555555555545,9.622504486493762,42.42424242424243,14.611592062110542,72.22222222222221,0.0,74.52341680173521,3.4465369695789945,100.0,0.0,36.66666666666666,0.0,31.111111111111104,5.853140973807072,0.124069478908188,0.0,5.0,8.660254037844387,1250.0,0.0,22.928924878438313,3.101883272621091
cag,19,58.32169289942141,2.097408641017988,66.66666666666666,0.0,91.66666666666667,14.433756729740644,91.66666666666667,14.433756729740644,91.66666666666667,14.433756729740644,30.555555555555554,13.393959390267987,72.22222222222221,0.0,71.05817883102982,9.19434867341875,100.0,0.0,39.34426229508197,0.0,19.67213114754098,7.145735973017498,0.117508813160987,0.0,0.0,0.0,1250.0,0.0,26.047639052073162,8.274913806076878
cag,20,62.493720882568454,3.934144793392329,66.66666666666667,11.111111111111114,83.33333333333333,14.433756729740644,100.0,0.0,91.66666666666667,7.216878364870324,40.86021505376344,3.724840446384681,74.44444444444444,0.0,73.85237499519631,7.655350165628195,100.0,0.0,49.206349206349195,0.0,36.507936507936506,3.1746031746031704,0.110864745011086,0.0,0.0,0.0,1150.0,0.0,23.532862504323322,6.889815149065374
cag,21,49.52019262536367,5.0599733618086775,37.5,0.0,0.0,0.0,83.33333333333333,28.867513459481287,41.666666666666664,14.433756729740644,63.333333333333336,5.773502691896256,71.06666666666666,0.0,72.61926253636678,3.853767611553005,100.0,0.0,31.25,0.0,69.79166666666667,9.547032697824665,0.10438413361169101,0.0,0.0,0.0,1302.0,0.0,24.642663717269897,3.468390850397703
cag,22,41.48483676828152,9.793402571353814,38.09523809523809,8.24786098842322,0.0,0.0,83.33333333333333,28.867513459481287,41.666666666666664,14.433756729740644,42.857142857142854,16.495721976846458,68.02222222222223,0.0,70.93764508212054,7.729383979249528,100.0,0.0,32.30769230769231,0.0,42.56410256410256,15.41023507827356,0.098716683119447,0.0,0.0,0.0,1439.0,0.0,26.15611942609151,6.956445581324575
cag,23,29.65378208010124,10.714349681485142,33.33333333333332,16.495721976846443,0.0,0.0,50.0,0.0,25.0,0.0,27.27272727272727,13.636363636363638,67.82222222222222,0.0,73.31356154547797,3.4906226135094456,100.0,0.0,33.33333333333333,0.0,20.70707070707071,12.246823891901151,0.094161958568738,0.0,5.0,8.660254037844387,1448.0,0.0,24.017794609069824,3.1415603521585007
cag,24,15.549464705453405,2.6791450627898517,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,20.289855072463766,6.641414050660637,67.95555555555556,0.0,75.396712091234,2.260315465149915,100.0,0.0,34.32835820895522,0.0,13.432835820895521,3.9488825538277474,0.089686098654708,0.0,0.0,0.0,1442.0,0.0,22.142959117889404,2.034283918634924
cag,25,36.06098012124924,8.841019711997498,23.809523809523807,16.495721976846447,0.0,0.0,77.77777777777777,19.24500897298753,38.888888888888886,9.622504486493765,43.055555555555564,2.405626121623435,64.95555555555555,0.0,76.0630914900038,3.9182726235124385,100.0,0.0,35.294117647058826,0.0,50.49019607843138,2.246360634782272,0.085689802913453,0.0,10.0,17.320508075688775,1577.0,0.0,21.543217658996582,3.5264453611611937
cag,26,30.794186906865036,3.1090046750267537,14.285714285714285,0.0,0.0,0.0,66.66666666666667,28.867513459481287,33.333333333333336,14.433756729740644,41.333333333333336,2.3094010767585034,65.88888888888889,0.0,74.48218274999549,0.2130735421165911,100.0,0.0,36.231884057971016,0.0,34.78260869565217,2.8985507246376856,0.081900081900081,0.0,0.0,0.0,1535.0,0.0,22.96603552500407,0.1917661879049322
cag,27,21.343908940087406,1.8058642823515467,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.641025641025646,4.441155916843274,64.22222222222223,0.0,73.09907471692121,6.504583327690974,100.0,0.0,38.23529411764706,0.0,41.1764705882353,9.643291947502941,0.082034454470877,0.0,10.0,8.660254037844387,1610.0,0.0,24.210832754770916,5.854124994921881
cag,28,20.634842774194386,6.70163934758912,14.285714285714285,0.0,0.0,0.0,33.333333333333336,28.867513459481287,16.666666666666668,14.433756729740644,25.925925925925924,9.799078929868855,65.15555555555555,0.0,75.57739911256014,1.710757329500071,100.0,0.0,39.130434782608695,0.0,34.29951690821256,7.9819863004146425,0.081699346405228,0.0,0.0,0.0,1568.0,0.0,21.98034079869588,1.5396815965500614
cag,29,52.683562076674576,5.604195377133237,61.904761904761905,16.495721976846458,50.0,0.0,83.33333333333333,28.867513459481287,66.66666666666667,14.433756729740644,35.714285714285715,3.5714285714285694,63.53333333333333,0.0,71.48954100079006,1.9453935691795352,100.0,0.0,41.17647058823529,0.0,39.705882352941174,2.9411764705882355,0.081168831168831,0.0,10.0,8.660254037844387,1641.0,0.0,25.65941309928894,1.7508542122615889
cag,30,33.108273660025226,9.791240532467997,33.333333333333336,21.821789023599237,25.0,25.0,50.0,0.0,37.5,12.5,28.73563218390804,1.99086299720561,62.77777777777778,0.0,65.29096753508956,3.063969026977449,100.0,0.0,42.64705882352941,0.0,34.31372549019608,5.943311594599082,0.081037277147487,0.0,0.0,0.0,1675.0,0.0,31.23812921841939,2.757572124279707
cag_oracle_memory,1,0.0,0.0,90.47619047619048,8.247860988423229,100.0,0.0,33.333333333333336,57.735026918962575,66.66666666666667,28.867513459481287,,,90.02222222222223,0.0,83.88849708769057,1.535258216251093,,,,,,,,,0.0,0.0,449.0,0.0,14.500352621078491,1.3817323946259912
cag_oracle_memory,2,57.04627388025717,8.751240975909445,44.444444444444436,9.622504486493765,25.0,0.0,25.0,0.0,25.0,0.0,85.71428571428571,14.285714285714281,89.11111111111113,0.0,75.83373723206698,4.87835415677828,100.0,0.0,87.5,0.0,83.33333333333333,14.433756729740644,1.8181818181818177,0.0,0.0,0.0,490.0,0.0,21.74963649113973,4.390518741100457
cag_oracle_memory,3,73.86693913582899,5.665808958601929,61.904761904761905,8.247860988423227,46.666666666666664,11.547005383792516,46.666666666666664,11.547005383792516,46.666666666666664,11.547005383792516,100.0,0.0,88.82222222222224,0.0,73.10978659877071,10.538546557270267,100.0,0.0,58.333333333333336,0.0,88.8888888888889,9.622504486493758,1.052631578947368,0.0,0.0,0.0,503.0,0.0,24.201192061106365,9.484691901543243
cag_oracle_memory,4,60.35604792058027,6.9798649051143,44.444444444444436,9.622504486493765,22.222222222222218,19.245008972987524,22.222222222222218,19.245008972987524,22.222222222222218,19.245008972987524,95.83333333333333,7.21687836487032,87.84444444444445,0.0,69.98256983580413,10.751732007916111,100.0,0.0,50.0,0.0,70.83333333333333,3.60843918243516,0.662251655629139,0.0,0.0,0.0,547.0,0.0,27.015687147776287,9.676558807124508
cag_oracle_memory,5,36.46057772829672,6.101266916823571,23.809523809523807,8.247860988423225,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,8.247860988423236,86.64444444444445,0.0,83.22285219475076,0.21524531455426768,100.0,0.0,36.84210526315789,0.0,61.40350877192983,6.077371254627635,0.5291005291005291,0.0,0.0,0.0,601.0,0.0,15.099433024724325,0.1937207830988433
cag_oracle_memory,6,69.70900555205702,9.046557938655845,57.14285714285714,14.285714285714292,66.66666666666667,57.735026918962575,55.55555555555554,19.245008972987524,61.11111111111111,25.458753860865777,84.84848484848486,5.248638810814772,85.02222222222223,0.0,82.41512952027499,2.9249737594140446,100.0,0.0,45.833333333333336,0.0,73.6111111111111,6.364688465216447,0.43859649122807,0.0,5.0,8.660254037844387,674.0,0.0,15.826383431752523,2.632476383472648
cag_oracle_memory,7,73.54350942862796,6.3112812627956325,87.5,0.0,100.0,0.0,100.0,0.0,100.0,0.0,45.454545454545446,15.745916432444337,85.71111111111111,0.0,75.45801356986716,6.108001671697673,100.0,0.0,40.74074074074074,0.0,34.5679012345679,13.006979941793508,0.45662100456621,0.0,0.0,0.0,643.0,0.0,22.08778778711955,5.497201504527913
cag_oracle_memory,8,52.418106660686476,14.504228138955481,50.0,16.666666666666664,41.666666666666664,38.18813079129867,41.666666666666664,38.18813079129867,41.666666666666664,38.18813079129867,59.52380952380952,4.123930494211618,85.59999999999998,0.0,75.25828511626632,2.4912199712841647,100.0,0.0,50.0,0.0,40.476190476190474,2.0619652471058005,0.45045045045045,0.0,0.0,0.0,648.0,0.0,22.26754339536031,2.2420979741557456
cag_oracle_memory,9,36.43580950839431,8.407248735189837,16.666666666666664,0.0,33.33333333333333,0.0,33.33333333333333,0.0,33.33333333333333,0.0,52.77777777777777,20.97176232019653,86.42222222222222,0.0,79.38095083943121,2.475713112440912,100.0,0.0,41.37931034482759,0.0,42.5287356321839,14.356317237697464,0.471698113207547,0.0,0.0,0.0,611.0,0.0,18.55714424451192,2.228141801196824
cag_oracle_memory,10,51.22070538845264,18.354464149714588,38.888888888888886,19.245008972987527,44.444444444444436,38.49001794597505,44.444444444444436,38.49001794597505,44.444444444444436,38.49001794597505,64.28571428571429,7.142857142857148,85.97777777777777,0.0,75.775300750026,4.471729273594999,92.85714285714285,0.0,48.14814814814815,0.0,61.7283950617284,14.968340312323635,0.42989417989417894,0.0,0.0,0.0,631.0,0.0,21.802229324976604,4.024556346235502
cag_oracle_memory,11,62.4666116212209,1.8921622783753524,33.33333333333333,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.888888888888886,4.811252243246872,85.84444444444445,0.0,71.92782878875732,5.219452058975776,91.66666666666667,0.0,47.82608695652174,0.0,63.76811594202899,2.5102185616940216,0.40381791483113,0.0,0.0,0.0,637.0,0.0,25.264954090118408,4.697506853078193
cag_oracle_memory,12,37.98554577106899,0.009738598862496945,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,85.91111111111111,0.0,79.31013266245525,0.9738598862497864,100.0,0.0,53.333333333333336,0.0,54.444444444444436,3.849001794597499,0.478468899521531,0.0,0.0,0.0,634.0,0.0,18.620880603790283,0.8764738976248141
cag_oracle_memory,13,53.779921645854294,6.006837583015721,33.33333333333333,0.0,55.55555555555554,19.245008972987524,55.55555555555554,19.245008972987524,55.55555555555554,19.245008972987524,68.62745098039215,3.3961780540566266,85.31111111111112,0.0,80.91634759196529,3.1155573887609425,100.0,0.0,60.7142857142857,0.0,61.904761904761905,7.434521426664764,0.452488687782805,0.0,0.0,0.0,661.0,0.0,17.175287167231243,2.8040016498848486
cag_oracle_memory,14,63.15888102363138,13.372843994738146,61.11111111111111,25.458753860865784,75.0,0.0,75.0,0.0,75.0,0.0,56.86274509803922,20.65814461343674,86.22222222222223,0.0,77.37829844156902,5.2600382797753245,82.35294117647058,0.0,56.00000000000001,0.0,66.66666666666667,30.02221399786054,0.367647058823529,0.0,0.0,0.0,620.0,0.0,20.35953140258789,4.734034451797798
cag_oracle_memory,15,50.03601381239133,1.339517113130187,37.5,0.0,66.66666666666666,0.0,66.66666666666666,0.0,66.66666666666666,0.0,49.01960784313726,3.3961780540566275,85.31111111111112,0.0,82.50595640253137,1.9037582476293946,76.47058823529412,0.0,44.82758620689656,0.0,41.37931034482759,15.030686012209213,0.315994166261545,0.0,5.0,8.660254037844387,661.0,0.0,15.744639237721762,1.7133824228664607
cag_oracle_memory,16,70.8353952746013,10.859457760124418,83.33333333333334,0.0,83.33333333333333,28.867513459481287,66.66666666666667,28.867513459481287,75.0,25.0,57.142857142857146,12.59881576697424,85.68888888888891,0.0,78.8030195236206,3.056969844721975,71.42857142857143,0.0,53.57142857142858,0.0,69.04761904761905,27.27723627949905,0.311915159076731,0.0,0.0,0.0,644.0,0.0,19.077282428741455,2.751272860249776
cag_oracle_memory,17,79.94908200550078,6.2868764635909296,83.33333333333333,28.867513459481287,100.0,0.0,100.0,0.0,100.0,0.0,64.81481481481482,13.981174880131029,87.68888888888888,0.0,81.29338573526452,0.929003980657854,88.88888888888887,0.0,51.61290322580644,0.0,68.81720430107526,14.545966944589987,0.3541389995573259,0.0,0.0,0.0,554.0,0.0,16.83595283826192,0.8361035825920612
cag_oracle_memory,18,22.403319450616035,6.893280590767689,33.33333333333333,0.0,0.0,0.0,33.333333333333336,57.735026918962575,16.666666666666668,28.867513459481287,13.636363636363635,0.0,84.35555555555555,0.0,77.18851071816904,5.505150676792717,72.72727272727273,0.0,53.333333333333336,0.0,17.777777777777775,1.9245008972987536,0.279720279720279,0.0,10.0,8.660254037844387,704.0,0.0,20.53034035364787,4.954635609113456
cag_oracle_memory,19,59.61904681792081,13.387277159302931,66.66666666666666,0.0,91.66666666666667,14.433756729740644,91.66666666666667,14.433756729740644,91.66666666666667,14.433756729740644,33.333333333333336,29.16666666666666,85.46666666666665,0.0,76.43801512541594,4.190891489178014,75.0,0.0,54.54545454545454,0.0,25.252525252525256,22.74410151353072,0.294117647058823,0.0,0.0,0.0,654.0,0.0,21.205786387125652,3.771802340260209
cag_oracle_memory,20,30.34226928500263,1.4602299169154274,48.14814814814815,6.415002990995845,41.666666666666664,14.433756729740644,0.0,0.0,20.833333333333332,7.216878364870322,18.279569892473116,4.927500747264346,89.13333333333333,0.0,76.87376243096811,3.337177607989082,67.74193548387096,0.0,67.74193548387096,0.0,21.50537634408602,6.715051611181075,0.28108686922768,0.0,0.0,0.0,489.0,0.0,20.813613812128704,3.0034598471901766
cag_oracle_memory,21,29.84256102484244,4.2819590187206105,41.666666666666664,7.216878364870322,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,86.73333333333333,0.0,80.85610248424389,2.166445037225203,75.0,0.0,53.57142857142858,0.0,53.57142857142858,9.449111825230684,0.297619047619047,0.0,0.0,0.0,597.0,0.0,17.2295077641805,1.9498005335026793
cag_oracle_memory,22,29.375143987156093,11.365221778646903,19.047619047619047,8.247860988423225,0.0,0.0,50.0,50.0,25.0,25.0,38.095238095238095,9.523809523809524,84.93333333333332,0.0,81.15249395370483,1.2729724442079613,71.42857142857143,0.0,53.57142857142858,0.0,54.76190476190476,5.455447255899807,0.28344671201814,0.0,0.0,0.0,678.0,0.0,16.96275544166565,1.1456751997871684
cag_oracle_memory,23,22.85672376687691,10.187683872491641,19.047619047619047,16.49572197684645,0.0,0.0,66.66666666666667,28.867513459481287,33.333333333333336,14.433756729740644,16.666666666666668,6.943296507508848,85.82222222222224,0.0,85.56444017975419,0.5767181288657179,68.18181818181817,0.0,53.57142857142858,0.0,23.809523809523807,8.247860988423225,0.27056277056277,0.0,5.0,8.660254037844387,638.0,0.0,12.992003838221232,0.5190463159791426
cag_oracle_memory,24,26.62635553664955,2.7333164539068386,14.285714285714285,14.285714285714285,0.0,0.0,66.66666666666667,28.867513459481287,33.333333333333336,14.433756729740644,30.434782608695652,4.3478260869565215,87.13333333333333,0.0,72.39663026950977,6.768842838060829,65.21739130434783,0.0,53.57142857142858,0.0,35.714285714285715,9.449111825230682,0.25879917184265,0.0,0.0,0.0,579.0,0.0,24.843032757441204,6.091958554254743
cag_oracle_memory,25,22.714880598012737,16.804246518096107,14.285714285714283,24.743582965269667,0.0,0.0,33.33333333333333,0.0,16.666666666666664,0.0,30.555555555555554,21.381672664362014,85.28888888888889,0.0,78.26266297587642,3.627329150783555,62.5,0.0,53.57142857142858,0.0,54.76190476190476,20.926661703865406,0.248015873015873,0.0,0.0,0.0,662.0,0.0,19.563603321711224,3.2645962357052016
cag_oracle_memory,26,36.26090054248629,4.0374986384077785,14.285714285714285,0.0,0.0,0.0,83.33333333333333,28.867513459481287,41.666666666666664,14.433756729740644,49.333333333333336,2.3094010767585034,87.42222222222222,0.0,79.6202129787869,3.128409247239478,60.0,0.0,53.57142857142858,0.0,64.28571428571429,6.185895741317426,0.238095238095238,0.0,15.0,0.0,566.0,0.0,18.341808319091797,2.8155683225155315
cag_oracle_memory,27,26.719587078246633,4.022258522645676,33.33333333333333,8.24786098842322,0.0,0.0,33.333333333333336,57.735026918962575,16.666666666666668,28.867513459481287,24.35897435897436,19.358549834027563,85.71111111111111,0.0,78.55528902124475,2.9567949146606867,57.692307692307686,0.0,53.57142857142858,0.0,50.0,23.419423301078577,0.228937728937728,0.0,0.0,0.0,643.0,0.0,19.30023988087972,2.66111542319462
cag_oracle_memory,28,11.578032016801245,4.2990783896083515,0.0,0.0,0.0,0.0,16.666666666666668,28.867513459481287,8.333333333333334,14.433756729740644,19.753086419753085,2.138334330331947,86.73333333333333,0.0,80.94641155666774,2.0525856697821285,55.555555555555564,0.0,53.57142857142858,0.0,30.952380952380953,4.1239304942116135,0.22045855379188697,0.0,0.0,0.0,597.0,0.0,17.148229598999023,1.8473271028039195
cag_oracle_memory,29,36.61054625324471,4.283861706085556,28.57142857142857,0.0,50.0,0.0,33.333333333333336,28.867513459481287,41.666666666666664,14.433756729740644,38.095238095238095,2.061965247105805,85.33333333333333,0.0,80.48319675304272,5.215735251192111,53.57142857142858,0.0,53.57142857142858,0.0,71.42857142857143,9.449111825230679,0.21258503401360498,0.0,0.0,0.0,660.0,0.0,17.565122922261555,4.694161726072892
cag_oracle_memory,30,32.99028899544266,9.079830230664681,19.047619047619047,16.49572197684645,16.666666666666668,14.433756729740644,50.0,0.0,33.333333333333336,7.216878364870322,42.52873563218391,5.267328385006716,84.62222222222222,0.0,65.63820441563924,4.075248239282022,51.72413793103448,0.0,53.57142857142858,0.0,83.33333333333333,8.987898137227083,0.20525451559934296,0.0,0.0,0.0,692.0,0.0,30.925616025924683,3.667723415353828
cag_scoped,1,0.0,0.0,95.23809523809524,8.24786098842323,100.0,0.0,66.66666666666667,57.735026918962575,83.33333333333333,28.867513459481287,,,90.02222222222223,0.0,83.64016259158099,1.8782975883386026,,,,,,,,,0.0,0.0,449.0,0.0,14.723853667577108,1.6904678295047457
cag_scoped,2,57.12665064433264,3.3000565130935016,50.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,80.95238095238095,8.24786098842322,89.11111111111113,0.0,85.45871522691515,0.13659910273354764,100.0,0.0,87.5,0.0,79.16666666666667,7.216878364870324,1.8181818181818177,0.0,0.0,0.0,490.0,0.0,13.087156295776367,0.1229391924601955
cag_scoped,3,93.12189825968262,5.595604211818932,90.47619047619048,8.247860988423229,86.66666666666667,11.547005383792516,86.66666666666667,11.547005383792516,86.66666666666667,11.547005383792516,100.0,0.0,88.82222222222224,0.0,67.17712755556461,6.3230019388015934,100.0,0.0,58.333333333333336,0.0,72.22222222222221,9.622504486493776,1.052631578947368,0.0,0.0,0.0,503.0,0.0,29.540585199991863,5.69070174492144
cag_scoped,4,62.10002341598934,7.896028880717945,44.444444444444436,9.622504486493765,22.222222222222218,19.245008972987524,22.222222222222218,19.245008972987524,22.222222222222218,19.245008972987524,100.0,0.0,87.84444444444445,0.0,77.71345271004571,3.8722374187779747,100.0,0.0,50.0,0.0,77.08333333333333,7.216878364870324,0.662251655629139,0.0,0.0,0.0,547.0,0.0,20.057892560958862,3.4850136769001767
cag_scoped,5,27.204558839283294,6.086723970643252,19.047619047619047,8.247860988423225,0.0,0.0,0.0,0.0,0.0,0.0,47.61904761904761,8.247860988423229,86.64444444444445,0.0,81.4304871029324,2.0745185100991104,100.0,0.0,36.84210526315789,0.0,61.40350877192983,8.03960648237867,0.5291005291005291,0.0,0.0,0.0,601.0,0.0,16.71256160736084,1.8670666590892036
cag_scoped,6,66.86266191609472,9.073869485012953,52.38095238095237,8.247860988423227,66.66666666666667,57.735026918962575,55.55555555555554,19.245008972987524,61.11111111111111,38.490017945975055,81.81818181818183,9.090909090909085,85.02222222222223,0.0,80.89764904092858,0.5842123119552822,100.0,0.0,45.833333333333336,0.0,77.77777777777777,2.405626121623435,0.43859649122807,0.0,5.0,8.660254037844387,674.0,0.0,17.192115863164265,0.5257910807597567
cag_scoped,7,76.31131248213065,14.083899445476698,95.83333333333333,7.21687836487032,100.0,0.0,100.0,0.0,100.0,0.0,45.45454545454546,31.491832864888686,85.71111111111111,0.0,68.90498558680217,9.867152551296916,100.0,0.0,40.74074074074074,0.0,38.2716049382716,14.968340312323628,0.45662100456621,0.0,0.0,0.0,643.0,0.0,27.98551297187805,8.880437296167221
cag_scoped,8,44.612872796129295,12.66220871907238,50.0,16.666666666666664,25.0,25.0,25.0,25.0,25.0,25.0,50.0,18.898223650461365,85.59999999999998,0.0,75.68727961292973,3.8947732740051557,100.0,0.0,50.0,0.0,33.333333333333336,7.434521426664759,0.45045045045045,0.0,0.0,0.0,648.0,0.0,21.88144834836324,3.505295946604641
